class_code,class_name,row,col,x,y,block_id,random_split
10,Tree cover,1418,167,632435.0,5354815.0,B07_00,train
10,Tree cover,1369,1026,641025.0,5355305.0,B06_05,train
10,Tree cover,1488,1202,642785.0,5354115.0,B07_06,train
10,Tree cover,736,1179,642555.0,5361635.0,B03_05,train
10,Tree cover,1777,1361,644375.0,5351225.0,B08_06,train
10,Tree cover,1697,132,632085.0,5352025.0,B08_00,train
10,Tree cover,1361,1104,641805.0,5355385.0,B06_05,train
10,Tree cover,800,884,639605.0,5360995.0,B04_04,train
10,Tree cover,901,902,639785.0,5359985.0,B04_04,test
10,Tree cover,1491,1080,641565.0,5354085.0,B07_05,test
10,Tree cover,1443,952,640285.0,5354565.0,B07_04,train
10,Tree cover,196,917,639935.0,5367035.0,B00_04,train
10,Tree cover,1255,1120,641965.0,5356445.0,B06_05,test
10,Tree cover,737,825,639015.0,5361625.0,B03_04,train
10,Tree cover,1860,1275,643515.0,5350395.0,B09_06,train
10,Tree cover,1674,1236,643125.0,5352255.0,B08_06,train
10,Tree cover,1366,1200,642765.0,5355335.0,B06_06,train
10,Tree cover,1645,81,631575.0,5352545.0,B08_00,train
10,Tree cover,1225,686,637625.0,5356745.0,B06_03,train
10,Tree cover,1557,262,633385.0,5353425.0,B07_01,train
10,Tree cover,1483,1203,642795.0,5354165.0,B07_06,test
10,Tree cover,2029,1247,643235.0,5348705.0,B10_06,test
10,Tree cover,1624,604,636805.0,5352755.0,B08_03,train
10,Tree cover,1612,1317,643935.0,5352875.0,B08_06,train
10,Tree cover,1147,1218,642945.0,5357525.0,B05_06,test
10,Tree cover,998,702,637785.0,5359015.0,B04_03,train
10,Tree cover,712,927,640035.0,5361875.0,B03_04,train
10,Tree cover,1361,1174,642505.0,5355385.0,B06_05,train
10,Tree cover,1408,1352,644285.0,5354915.0,B07_06,test
10,Tree cover,1562,282,633585.0,5353375.0,B07_01,train
10,Tree cover,1893,1323,643995.0,5350065.0,B09_06,train
10,Tree cover,1174,1097,641735.0,5357255.0,B05_05,test
10,Tree cover,1767,1158,642345.0,5351325.0,B08_05,train
10,Tree cover,1348,1253,643295.0,5355515.0,B06_06,train
10,Tree cover,1282,691,637675.0,5356175.0,B06_03,train
10,Tree cover,1816,1257,643335.0,5350835.0,B09_06,test
10,Tree cover,1199,925,640015.0,5357005.0,B05_04,train
10,Tree cover,1259,382,634585.0,5356405.0,B06_01,train
10,Tree cover,1576,264,633405.0,5353235.0,B07_01,train
10,Tree cover,1249,362,634385.0,5356505.0,B06_01,train
10,Tree cover,1411,1187,642635.0,5354885.0,B07_05,train
10,Tree cover,945,683,637595.0,5359545.0,B04_03,train
10,Tree cover,1237,1224,643005.0,5356625.0,B06_06,test
10,Tree cover,610,1073,641495.0,5362895.0,B03_05,train
10,Tree cover,1917,1269,643455.0,5349825.0,B09_06,train
10,Tree cover,959,1201,642775.0,5359405.0,B04_06,train
10,Tree cover,1516,248,633245.0,5353835.0,B07_01,test
10,Tree cover,1647,1273,643495.0,5352525.0,B08_06,train
10,Tree cover,1377,248,633245.0,5355225.0,B06_01,train
10,Tree cover,959,790,638665.0,5359405.0,B04_03,train
10,Tree cover,1880,1198,642745.0,5350195.0,B09_05,train
10,Tree cover,1904,1143,642195.0,5349955.0,B09_05,train
10,Tree cover,1440,1190,642665.0,5354595.0,B07_05,train
10,Tree cover,1415,773,638495.0,5354845.0,B07_03,test
10,Tree cover,1618,1167,642435.0,5352815.0,B08_05,train
10,Tree cover,1448,256,633325.0,5354515.0,B07_01,train
10,Tree cover,1925,1164,642405.0,5349745.0,B09_05,test
10,Tree cover,1029,949,640255.0,5358705.0,B05_04,train
10,Tree cover,1470,1207,642835.0,5354295.0,B07_06,test
10,Tree cover,934,1123,641995.0,5359655.0,B04_05,train
10,Tree cover,393,990,640665.0,5365065.0,B01_04,train
10,Tree cover,1186,1152,642285.0,5357135.0,B05_05,train
10,Tree cover,1371,161,632375.0,5355285.0,B06_00,train
10,Tree cover,1370,567,636435.0,5355295.0,B06_02,train
10,Tree cover,1253,288,633645.0,5356465.0,B06_01,test
10,Tree cover,1942,1226,643025.0,5349575.0,B09_06,train
10,Tree cover,1788,555,636315.0,5351115.0,B08_02,test
10,Tree cover,862,650,637265.0,5360375.0,B04_03,test
10,Tree cover,1792,43,631195.0,5351075.0,B08_00,test
10,Tree cover,1400,1183,642595.0,5354995.0,B07_05,test
10,Tree cover,1375,678,637545.0,5355245.0,B06_03,train
10,Tree cover,1740,1344,644205.0,5351595.0,B08_06,train
10,Tree cover,1769,323,633995.0,5351305.0,B08_01,train
10,Tree cover,1926,1244,643205.0,5349735.0,B09_06,test
10,Tree cover,1676,693,637695.0,5352235.0,B08_03,test
10,Tree cover,1939,1102,641785.0,5349605.0,B09_05,train
10,Tree cover,1711,1285,643615.0,5351885.0,B08_06,train
10,Tree cover,1045,1239,643155.0,5358545.0,B05_06,test
10,Tree cover,1100,1243,643195.0,5357995.0,B05_06,test
10,Tree cover,706,761,638375.0,5361935.0,B03_03,test
10,Tree cover,1406,183,632595.0,5354935.0,B07_00,test
10,Tree cover,972,1174,642505.0,5359275.0,B04_05,train
10,Tree cover,1054,1168,642445.0,5358455.0,B05_05,train
10,Tree cover,1195,942,640185.0,5357045.0,B05_04,test
10,Tree cover,1550,403,634795.0,5353495.0,B07_02,train
10,Tree cover,1824,1245,643215.0,5350755.0,B09_06,train
10,Tree cover,1833,264,633405.0,5350665.0,B09_01,train
10,Tree cover,1878,1203,642795.0,5350215.0,B09_06,train
10,Tree cover,801,987,640635.0,5360985.0,B04_04,train
10,Tree cover,1796,149,632255.0,5351035.0,B08_00,train
10,Tree cover,1927,1170,642465.0,5349725.0,B09_05,test
10,Tree cover,1292,799,638755.0,5356075.0,B06_03,test
10,Tree cover,1598,176,632525.0,5353015.0,B07_00,train
10,Tree cover,1417,446,635225.0,5354825.0,B07_02,test
10,Tree cover,717,1148,642245.0,5361825.0,B03_05,train
10,Tree cover,1289,801,638775.0,5356105.0,B06_04,train
10,Tree cover,501,1224,643005.0,5363985.0,B02_06,train
10,Tree cover,871,510,635865.0,5360285.0,B04_02,train
10,Tree cover,1405,1171,642475.0,5354945.0,B07_05,train
10,Tree cover,1854,1233,643095.0,5350455.0,B09_06,test
10,Tree cover,2060,1304,643805.0,5348395.0,B10_06,train
10,Tree cover,1400,184,632605.0,5354995.0,B07_00,train
10,Tree cover,860,827,639035.0,5360395.0,B04_04,train
10,Tree cover,1747,190,632665.0,5351525.0,B08_00,train
10,Tree cover,1256,763,638395.0,5356435.0,B06_03,train
10,Tree cover,1643,1111,641875.0,5352565.0,B08_05,train
10,Tree cover,666,897,639735.0,5362335.0,B03_04,test
10,Tree cover,1727,577,636535.0,5351725.0,B08_02,train
10,Tree cover,1228,363,634395.0,5356715.0,B06_01,train
10,Tree cover,1650,1303,643795.0,5352495.0,B08_06,train
10,Tree cover,1733,576,636525.0,5351665.0,B08_02,test
10,Tree cover,969,889,639655.0,5359305.0,B04_04,train
10,Tree cover,1639,1295,643715.0,5352605.0,B08_06,train
10,Tree cover,860,1350,644265.0,5360395.0,B04_06,test
10,Tree cover,940,1064,641405.0,5359595.0,B04_05,train
10,Tree cover,1299,314,633905.0,5356005.0,B06_01,train
10,Tree cover,1771,566,636425.0,5351285.0,B08_02,test
10,Tree cover,1550,305,633815.0,5353495.0,B07_01,test
10,Tree cover,1368,258,633345.0,5355315.0,B06_01,train
10,Tree cover,1913,1242,643185.0,5349865.0,B09_06,train
10,Tree cover,1822,251,633275.0,5350775.0,B09_01,train
10,Tree cover,1438,278,633545.0,5354615.0,B07_01,train
10,Tree cover,1073,1295,643715.0,5358265.0,B05_06,train
10,Tree cover,1353,290,633665.0,5355465.0,B06_01,test
10,Tree cover,1845,1197,642735.0,5350545.0,B09_05,train
10,Tree cover,1923,1310,643865.0,5349765.0,B09_06,test
10,Tree cover,1772,331,634075.0,5351275.0,B08_01,train
10,Tree cover,887,1278,643545.0,5360125.0,B04_06,train
10,Tree cover,1715,79,631555.0,5351845.0,B08_00,test
10,Tree cover,1643,1002,640785.0,5352565.0,B08_05,test
10,Tree cover,1688,1240,643165.0,5352115.0,B08_06,train
10,Tree cover,1689,134,632105.0,5352105.0,B08_00,train
10,Tree cover,1968,1249,643255.0,5349315.0,B09_06,train
10,Tree cover,1420,116,631925.0,5354795.0,B07_00,train
10,Tree cover,2127,1158,642345.0,5347725.0,B10_05,test
10,Tree cover,1413,326,634025.0,5354865.0,B07_01,train
10,Tree cover,1483,649,637255.0,5354165.0,B07_03,train
10,Tree cover,1394,1107,641835.0,5355055.0,B06_05,test
10,Tree cover,1221,947,640235.0,5356785.0,B06_04,train
10,Tree cover,1742,69,631455.0,5351575.0,B08_00,train
10,Tree cover,7,899,639755.0,5368925.0,B00_04,train
10,Tree cover,1264,1163,642395.0,5356355.0,B06_05,train
10,Tree cover,1240,1241,643175.0,5356595.0,B06_06,test
10,Tree cover,1172,1089,641655.0,5357275.0,B05_05,train
10,Tree cover,1518,1144,642205.0,5353815.0,B07_05,test
10,Tree cover,770,924,640005.0,5361295.0,B03_04,test
10,Tree cover,1462,856,639325.0,5354375.0,B07_04,train
10,Tree cover,1656,1304,643805.0,5352435.0,B08_06,train
10,Tree cover,903,682,637585.0,5359965.0,B04_03,train
10,Tree cover,1009,913,639895.0,5358905.0,B05_04,test
10,Tree cover,2038,1075,641515.0,5348615.0,B10_05,train
10,Tree cover,1386,152,632285.0,5355135.0,B06_00,train
10,Tree cover,1341,386,634625.0,5355585.0,B06_01,train
10,Tree cover,2044,1228,643045.0,5348555.0,B10_06,train
10,Tree cover,1933,1101,641775.0,5349665.0,B09_05,test
10,Tree cover,1461,1143,642195.0,5354385.0,B07_05,train
10,Tree cover,1042,1121,641975.0,5358575.0,B05_05,train
10,Tree cover,503,1193,642695.0,5363965.0,B02_05,test
10,Tree cover,707,1104,641805.0,5361925.0,B03_05,train
10,Tree cover,1234,1066,641425.0,5356655.0,B06_05,train
10,Tree cover,1298,303,633795.0,5356015.0,B06_01,test
10,Tree cover,1220,758,638345.0,5356795.0,B06_03,train
10,Tree cover,1968,1285,643615.0,5349315.0,B09_06,test
10,Tree cover,1445,335,634115.0,5354545.0,B07_01,test
10,Tree cover,1181,928,640045.0,5357185.0,B05_04,train
10,Tree cover,1347,669,637455.0,5355525.0,B06_03,train
10,Tree cover,1320,1159,642355.0,5355795.0,B06_05,train
10,Tree cover,929,1096,641725.0,5359705.0,B04_05,train
10,Tree cover,897,1073,641495.0,5360025.0,B04_05,test
10,Tree cover,92,905,639815.0,5368075.0,B00_04,train
10,Tree cover,1597,253,633295.0,5353025.0,B07_01,test
10,Tree cover,1705,41,631175.0,5351945.0,B08_00,train
10,Tree cover,1884,1288,643645.0,5350155.0,B09_06,train
10,Tree cover,1296,1121,641975.0,5356035.0,B06_05,test
10,Tree cover,1820,540,636165.0,5350795.0,B09_02,train
10,Tree cover,758,658,637345.0,5361415.0,B03_03,train
10,Tree cover,777,634,637105.0,5361225.0,B03_03,train
10,Tree cover,1244,1387,644635.0,5356555.0,B06_06,test
10,Tree cover,1462,658,637345.0,5354375.0,B07_03,train
10,Tree cover,777,643,637195.0,5361225.0,B03_03,train
10,Tree cover,1642,1154,642305.0,5352575.0,B08_05,train
10,Tree cover,1677,59,631355.0,5352225.0,B08_00,train
10,Tree cover,736,920,639965.0,5361635.0,B03_04,test
10,Tree cover,1435,199,632755.0,5354645.0,B07_00,test
10,Tree cover,1903,1070,641465.0,5349965.0,B09_05,train
10,Tree cover,543,1181,642575.0,5363565.0,B02_05,train
10,Tree cover,1638,169,632455.0,5352615.0,B08_00,train
10,Tree cover,1395,1085,641615.0,5355045.0,B06_05,train
10,Tree cover,1171,744,638205.0,5357285.0,B05_03,test
10,Tree cover,1097,1275,643515.0,5358025.0,B05_06,test
10,Tree cover,2071,1322,643985.0,5348285.0,B10_06,train
10,Tree cover,1699,1360,644365.0,5352005.0,B08_06,train
10,Tree cover,1733,1317,643935.0,5351665.0,B08_06,test
10,Tree cover,1258,1235,643115.0,5356415.0,B06_06,train
10,Tree cover,1778,194,632705.0,5351215.0,B08_00,train
10,Tree cover,1738,1325,644015.0,5351615.0,B08_06,train
10,Tree cover,1390,1070,641465.0,5355095.0,B06_05,train
10,Tree cover,1431,95,631715.0,5354685.0,B07_00,train
10,Tree cover,418,1000,640765.0,5364815.0,B02_05,train
10,Tree cover,2073,1229,643055.0,5348265.0,B10_06,test
10,Tree cover,908,916,639925.0,5359915.0,B04_04,test
10,Tree cover,1681,128,632045.0,5352185.0,B08_00,train
10,Tree cover,1793,31,631075.0,5351065.0,B08_00,train
10,Tree cover,1476,1139,642155.0,5354235.0,B07_05,train
10,Tree cover,2084,1091,641675.0,5348155.0,B10_05,train
10,Tree cover,1412,1165,642415.0,5354875.0,B07_05,train
10,Tree cover,1383,342,634185.0,5355165.0,B06_01,train
10,Tree cover,1386,1213,642895.0,5355135.0,B06_06,train
10,Tree cover,1355,1137,642135.0,5355445.0,B06_05,train
10,Tree cover,1251,1387,644635.0,5356485.0,B06_06,train
10,Tree cover,1070,1130,642065.0,5358295.0,B05_05,train
10,Tree cover,1165,1293,643695.0,5357345.0,B05_06,train
10,Tree cover,1914,1233,643095.0,5349855.0,B09_06,train
10,Tree cover,481,956,640325.0,5364185.0,B02_04,test
10,Tree cover,1927,1122,641985.0,5349725.0,B09_05,train
10,Tree cover,1834,1275,643515.0,5350655.0,B09_06,test
10,Tree cover,831,1222,642985.0,5360685.0,B04_06,train
10,Tree cover,60,925,640015.0,5368395.0,B00_04,test
10,Tree cover,1357,446,635225.0,5355425.0,B06_02,train
10,Tree cover,1211,1344,644205.0,5356885.0,B06_06,train
10,Tree cover,1227,401,634775.0,5356725.0,B06_02,test
10,Tree cover,1245,1231,643075.0,5356545.0,B06_06,test
10,Tree cover,1459,1096,641725.0,5354405.0,B07_05,train
10,Tree cover,1797,229,633055.0,5351025.0,B08_01,train
10,Tree cover,1516,1329,644055.0,5353835.0,B07_06,train
10,Tree cover,682,914,639905.0,5362175.0,B03_04,test
10,Tree cover,1779,77,631535.0,5351205.0,B08_00,train
10,Tree cover,1267,681,637575.0,5356325.0,B06_03,test
10,Tree cover,1638,628,637045.0,5352615.0,B08_03,train
10,Tree cover,1877,1234,643105.0,5350225.0,B09_06,test
10,Tree cover,1778,559,636355.0,5351215.0,B08_02,train
10,Tree cover,1470,1328,644045.0,5354295.0,B07_06,train
10,Tree cover,2037,1228,643045.0,5348625.0,B10_06,train
10,Tree cover,1413,1224,643005.0,5354865.0,B07_06,train
10,Tree cover,1345,333,634095.0,5355545.0,B06_01,train
10,Tree cover,1865,1124,642005.0,5350345.0,B09_05,train
10,Tree cover,1955,1328,644045.0,5349445.0,B09_06,train
10,Tree cover,1131,811,638875.0,5357685.0,B05_04,train
10,Tree cover,1456,557,636335.0,5354435.0,B07_02,train
10,Tree cover,1512,1319,643955.0,5353875.0,B07_06,train
10,Tree cover,1782,260,633365.0,5351175.0,B08_01,test
10,Tree cover,1289,1127,642035.0,5356105.0,B06_05,train
10,Tree cover,1799,566,636425.0,5351005.0,B08_02,test
10,Tree cover,1326,1282,643585.0,5355735.0,B06_06,train
10,Tree cover,1981,1133,642095.0,5349185.0,B09_05,train
10,Tree cover,724,593,636695.0,5361755.0,B03_02,train
10,Tree cover,523,939,640155.0,5363765.0,B02_04,test
10,Tree cover,715,942,640185.0,5361845.0,B03_04,train
10,Tree cover,75,884,639605.0,5368245.0,B00_04,train
10,Tree cover,424,949,640255.0,5364755.0,B02_04,train
10,Tree cover,1622,292,633685.0,5352775.0,B08_01,train
10,Tree cover,1234,391,634675.0,5356655.0,B06_01,train
10,Tree cover,1000,1271,643475.0,5358995.0,B05_06,test
10,Tree cover,1723,1074,641505.0,5351765.0,B08_05,test
10,Tree cover,1461,1380,644565.0,5354385.0,B07_06,train
10,Tree cover,1230,982,640585.0,5356695.0,B06_04,train
10,Tree cover,1625,650,637265.0,5352745.0,B08_03,train
10,Tree cover,1533,506,635825.0,5353665.0,B07_02,train
10,Tree cover,726,767,638435.0,5361735.0,B03_03,test
10,Tree cover,1496,1040,641165.0,5354035.0,B07_05,train
10,Tree cover,1679,162,632385.0,5352205.0,B08_00,train
10,Tree cover,638,1068,641445.0,5362615.0,B03_05,train
10,Tree cover,1017,760,638365.0,5358825.0,B05_03,train
10,Tree cover,582,1233,643095.0,5363175.0,B02_06,test
10,Tree cover,862,1349,644255.0,5360375.0,B04_06,train
10,Tree cover,1781,1306,643825.0,5351185.0,B08_06,train
10,Tree cover,1463,1108,641845.0,5354365.0,B07_05,train
10,Tree cover,1981,1103,641795.0,5349185.0,B09_05,test
10,Tree cover,1549,1177,642535.0,5353505.0,B07_05,train
10,Tree cover,1676,983,640595.0,5352235.0,B08_04,test
10,Tree cover,1895,1306,643825.0,5350045.0,B09_06,test
10,Tree cover,1383,1198,642745.0,5355165.0,B06_05,test
10,Tree cover,1382,433,635095.0,5355175.0,B06_02,train
10,Tree cover,1356,999,640755.0,5355435.0,B06_04,train
10,Tree cover,1461,358,634345.0,5354385.0,B07_01,train
10,Tree cover,1493,1291,643675.0,5354065.0,B07_06,train
10,Tree cover,1272,261,633375.0,5356275.0,B06_01,test
10,Tree cover,2000,1067,641435.0,5348995.0,B10_05,test
10,Tree cover,765,1130,642065.0,5361345.0,B03_05,train
10,Tree cover,1022,1200,642765.0,5358775.0,B05_06,train
10,Tree cover,1787,1233,643095.0,5351125.0,B08_06,test
10,Tree cover,1066,1185,642615.0,5358335.0,B05_05,train
10,Tree cover,1903,1170,642465.0,5349965.0,B09_05,test
10,Tree cover,1477,1325,644015.0,5354225.0,B07_06,train
10,Tree cover,1318,239,633155.0,5355815.0,B06_01,train
10,Tree cover,1169,1073,641495.0,5357305.0,B05_05,train
10,Tree cover,1488,353,634295.0,5354115.0,B07_01,test
10,Tree cover,1296,820,638965.0,5356035.0,B06_04,train
10,Tree cover,1601,684,637605.0,5352985.0,B08_03,train
10,Tree cover,1995,1258,643345.0,5349045.0,B09_06,train
10,Tree cover,1878,1245,643215.0,5350215.0,B09_06,train
10,Tree cover,1298,497,635735.0,5356015.0,B06_02,train
10,Tree cover,1363,1233,643095.0,5355365.0,B06_06,test
10,Tree cover,2017,1133,642095.0,5348825.0,B10_05,train
10,Tree cover,1672,125,632015.0,5352275.0,B08_00,test
10,Tree cover,1760,1208,642845.0,5351395.0,B08_06,train
10,Tree cover,1066,807,638835.0,5358335.0,B05_04,train
10,Tree cover,958,689,637655.0,5359415.0,B04_03,train
10,Tree cover,1452,221,632975.0,5354475.0,B07_01,train
10,Tree cover,1993,1211,642875.0,5349065.0,B09_06,train
10,Tree cover,1131,1007,640835.0,5357685.0,B05_05,train
10,Tree cover,833,809,638855.0,5360665.0,B04_04,train
10,Tree cover,1121,879,639555.0,5357785.0,B05_04,train
10,Tree cover,1341,1209,642855.0,5355585.0,B06_06,test
10,Tree cover,1803,1278,643545.0,5350965.0,B09_06,test
10,Tree cover,1008,1308,643845.0,5358915.0,B05_06,train
10,Tree cover,1327,309,633855.0,5355725.0,B06_01,train
10,Tree cover,1400,1144,642205.0,5354995.0,B07_05,test
10,Tree cover,1406,1235,643115.0,5354935.0,B07_06,test
10,Tree cover,1908,1179,642555.0,5349915.0,B09_05,train
10,Tree cover,2093,1123,641995.0,5348065.0,B10_05,train
10,Tree cover,926,1058,641345.0,5359735.0,B04_05,train
10,Tree cover,1471,247,633235.0,5354285.0,B07_01,train
10,Tree cover,1241,1193,642695.0,5356585.0,B06_05,train
10,Tree cover,1653,585,636615.0,5352465.0,B08_02,test
10,Tree cover,1678,273,633495.0,5352215.0,B08_01,train
10,Tree cover,42,898,639745.0,5368575.0,B00_04,test
10,Tree cover,1523,238,633145.0,5353765.0,B07_01,train
10,Tree cover,1589,174,632505.0,5353105.0,B07_00,train
10,Tree cover,923,1172,642485.0,5359765.0,B04_05,train
10,Tree cover,1547,1193,642695.0,5353525.0,B07_05,test
10,Tree cover,1868,1292,643685.0,5350315.0,B09_06,train
10,Tree cover,1425,372,634485.0,5354745.0,B07_01,test
10,Tree cover,899,848,639245.0,5360005.0,B04_04,test
10,Tree cover,1768,267,633435.0,5351315.0,B08_01,test
10,Tree cover,1293,400,634765.0,5356065.0,B06_02,train
10,Tree cover,337,917,639935.0,5365625.0,B01_04,train
10,Tree cover,721,748,638245.0,5361785.0,B03_03,train
10,Tree cover,1374,1241,643175.0,5355255.0,B06_06,test
10,Tree cover,1804,652,637285.0,5350955.0,B09_03,test
10,Tree cover,835,689,637655.0,5360645.0,B04_03,train
10,Tree cover,878,952,640285.0,5360215.0,B04_04,train
10,Tree cover,290,1100,641765.0,5366095.0,B01_05,test
10,Tree cover,196,920,639965.0,5367035.0,B00_04,train
10,Tree cover,443,915,639915.0,5364565.0,B02_04,train
10,Tree cover,1124,821,638975.0,5357755.0,B05_04,train
10,Tree cover,1493,316,633925.0,5354065.0,B07_01,train
10,Tree cover,1333,678,637545.0,5355665.0,B06_03,train
10,Tree cover,1805,1310,643865.0,5350945.0,B09_06,test
10,Tree cover,1593,257,633335.0,5353065.0,B07_01,train
10,Tree cover,2002,1039,641155.0,5348975.0,B10_05,train
10,Tree cover,1281,268,633445.0,5356185.0,B06_01,train
10,Tree cover,1483,1266,643425.0,5354165.0,B07_06,train
10,Tree cover,1452,275,633515.0,5354475.0,B07_01,train
10,Tree cover,858,525,636015.0,5360415.0,B04_02,train
10,Tree cover,1697,1281,643575.0,5352025.0,B08_06,test
10,Tree cover,1074,739,638155.0,5358255.0,B05_03,test
10,Tree cover,1176,1223,642995.0,5357235.0,B05_06,test
10,Tree cover,1655,102,631785.0,5352445.0,B08_00,train
10,Tree cover,1406,1232,643085.0,5354935.0,B07_06,test
10,Tree cover,1806,1045,641215.0,5350935.0,B09_05,train
10,Tree cover,1302,1306,643825.0,5355975.0,B06_06,test
10,Tree cover,1512,635,637115.0,5353875.0,B07_03,train
10,Tree cover,1193,1182,642585.0,5357065.0,B05_05,train
10,Tree cover,1093,712,637885.0,5358065.0,B05_03,train
10,Tree cover,1428,167,632435.0,5354715.0,B07_00,train
10,Tree cover,1831,1133,642095.0,5350685.0,B09_05,train
10,Tree cover,1601,1310,643865.0,5352985.0,B08_06,train
10,Tree cover,1158,1057,641335.0,5357415.0,B05_05,test
10,Tree cover,748,941,640175.0,5361515.0,B03_04,train
10,Tree cover,1940,1171,642475.0,5349595.0,B09_05,test
10,Tree cover,1432,242,633185.0,5354675.0,B07_01,train
10,Tree cover,1785,245,633215.0,5351145.0,B08_01,train
10,Tree cover,1004,1060,641365.0,5358955.0,B05_05,train
10,Tree cover,1707,1271,643475.0,5351925.0,B08_06,train
10,Tree cover,1923,1164,642405.0,5349765.0,B09_05,train
10,Tree cover,1226,964,640405.0,5356735.0,B06_04,train
10,Tree cover,1900,1062,641385.0,5349995.0,B09_05,test
10,Tree cover,1491,422,634985.0,5354085.0,B07_02,test
10,Tree cover,1102,860,639365.0,5357975.0,B05_04,test
10,Tree cover,1924,1356,644325.0,5349755.0,B09_06,train
10,Tree cover,108,912,639885.0,5367915.0,B00_04,train
